filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2/img0322.png,-1,{},39,10,"{""cx"":413,""cy"":269,""name"":""point""}","{""name"":""L-fCT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,11,"{""cx"":15.426110572721509,""cy"":26.336311488833775,""name"":""point""}","{""name"":""L-fFT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,12,"{""cx"":433,""cy"":266,""name"":""point""}","{""name"":""L-fTT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,13,"{""cx"":413,""cy"":333,""name"":""point""}","{""name"":""L-fLT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,14,"{""cx"":19.449791071889305,""cy"":19.89623566630167,""name"":""point""}","{""name"":""L-mBC"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,15,"{""cx"":415,""cy"":286,""name"":""point""}","{""name"":""L-mCT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,16,"{""cx"":490,""cy"":225,""name"":""point""}","{""name"":""L-mFT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,17,"{""cx"":494,""cy"":306,""name"":""point""}","{""name"":""L-mTT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,18,"{""cx"":519,""cy"":367,""name"":""point""}","{""name"":""L-mLT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,19,"{""cx"":29.75926239472809,""cy"":10.66721261511741,""name"":""point""}","{""name"":""L-hBC"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,20,"{""cx"":416,""cy"":298,""name"":""point""}","{""name"":""L-hCT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,21,"{""cx"":488,""cy"":241,""name"":""point""}","{""name"":""L-hFT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,22,"{""cx"":503,""cy"":285,""name"":""point""}","{""name"":""L-hTT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,23,"{""cx"":546,""cy"":309,""name"":""point""}","{""name"":""L-hLT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,24,"{""cx"":25.20858816678067,""cy"":34.68068367673261,""name"":""point""}","{""name"":""R-fBC"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,25,"{""cx"":391,""cy"":270,""name"":""point""}","{""name"":""R-fCT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,26,"{""cx"":38.636298951688616,""cy"":12.951275154097761,""name"":""point""}","{""name"":""R-fFT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,27,"{""cx"":371,""cy"":272,""name"":""point""}","{""name"":""R-fTT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,28,"{""cx"":404,""cy"":334,""name"":""point""}","{""name"":""R-fLT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,29,"{""cx"":31.630023410274834,""cy"":19.841721408536856,""name"":""point""}","{""name"":""R-mBC"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,30,"{""cx"":396,""cy"":286,""name"":""point""}","{""name"":""R-mCT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,31,"{""cx"":311,""cy"":250,""name"":""point""}","{""name"":""R-mFT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,32,"{""cx"":338,""cy"":325,""name"":""point""}","{""name"":""R-mTT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,33,"{""cx"":339,""cy"":404,""name"":""point""}","{""name"":""R-mLT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,34,"{""cx"":11.019815856491014,""cy"":36.08948645295183,""name"":""point""}","{""name"":""R-hBC"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,35,"{""cx"":397,""cy"":298,""name"":""point""}","{""name"":""R-hCT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,36,"{""cx"":32.068504499281886,""cy"":43.401143820391304,""name"":""point""}","{""name"":""R-hFT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,37,"{""cx"":303,""cy"":300,""name"":""point""}","{""name"":""R-hTT"",""instance_id"":""0""}"
2/img0322.png,-1,{},39,38,"{""cx"":256,""cy"":334,""name"":""point""}","{""name"":""R-hLT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,0,"{""cx"":749,""cy"":213,""name"":""point""}","{""name"":""L-wing"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,1,"{""cx"":451,""cy"":183,""name"":""point""}","{""name"":""L-wing-hinge"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,2,"{""cx"":50,""cy"":281,""name"":""point""}","{""name"":""R-wing"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,3,"{""cx"":338,""cy"":188,""name"":""point""}","{""name"":""R-wing-hinge"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,4,"{""cx"":17.3292539390962,""cy"":19.64003008648315,""name"":""point""}","{""name"":""abdomen-tip"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,5,"{""cx"":335,""cy"":437,""name"":""point""}","{""name"":""platform-tip"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,6,"{""cx"":378,""cy"":470,""name"":""point""}","{""name"":""L-platform-tip"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,7,"{""cx"":292,""cy"":474,""name"":""point""}","{""name"":""R-platform-tip"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,8,"{""cx"":335,""cy"":613,""name"":""point""}","{""name"":""platform-axis"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,9,"{""cx"":12.079130050737653,""cy"":24.08452288922014,""name"":""point""}","{""name"":""L-fBC"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,10,"{""cx"":413,""cy"":269,""name"":""point""}","{""name"":""L-fCT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,11,"{""cx"":43.37671355458892,""cy"":34.42006046897815,""name"":""point""}","{""name"":""L-fFT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,12,"{""cx"":433,""cy"":266,""name"":""point""}","{""name"":""L-fTT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,13,"{""cx"":414,""cy"":337,""name"":""point""}","{""name"":""L-fLT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,14,"{""cx"":33.97935354372176,""cy"":12.942828674541829,""name"":""point""}","{""name"":""L-mBC"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,15,"{""cx"":415,""cy"":286,""name"":""point""}","{""name"":""L-mCT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,16,"{""cx"":490,""cy"":225,""name"":""point""}","{""name"":""L-mFT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,17,"{""cx"":494,""cy"":306,""name"":""point""}","{""name"":""L-mTT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,18,"{""cx"":517,""cy"":371,""name"":""point""}","{""name"":""L-mLT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,19,"{""cx"":24.084534089347798,""cy"":33.9430499436455,""name"":""point""}","{""name"":""L-hBC"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,20,"{""cx"":416,""cy"":298,""name"":""point""}","{""name"":""L-hCT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,21,"{""cx"":488,""cy"":241,""name"":""point""}","{""name"":""L-hFT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,22,"{""cx"":503,""cy"":292,""name"":""point""}","{""name"":""L-hTT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,23,"{""cx"":548,""cy"":311,""name"":""point""}","{""name"":""L-hLT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,24,"{""cx"":29.262332845140506,""cy"":38.731292302066635,""name"":""point""}","{""name"":""R-fBC"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,25,"{""cx"":391,""cy"":270,""name"":""point""}","{""name"":""R-fCT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,26,"{""cx"":29.58791221746995,""cy"":12.665925106909263,""name"":""point""}","{""name"":""R-fFT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,27,"{""cx"":371,""cy"":272,""name"":""point""}","{""name"":""R-fTT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,28,"{""cx"":404,""cy"":337,""name"":""point""}","{""name"":""R-fLT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,29,"{""cx"":43.96452232817889,""cy"":11.55105300725008,""name"":""point""}","{""name"":""R-mBC"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,30,"{""cx"":396,""cy"":286,""name"":""point""}","{""name"":""R-mCT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,31,"{""cx"":311,""cy"":250,""name"":""point""}","{""name"":""R-mFT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,32,"{""cx"":338,""cy"":325,""name"":""point""}","{""name"":""R-mTT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,33,"{""cx"":341,""cy"":405,""name"":""point""}","{""name"":""R-mLT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,34,"{""cx"":32.85617369380459,""cy"":15.609843522357176,""name"":""point""}","{""name"":""R-hBC"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,35,"{""cx"":397,""cy"":298,""name"":""point""}","{""name"":""R-hCT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,36,"{""cx"":32.15786767529082,""cy"":41.10213628679939,""name"":""point""}","{""name"":""R-hFT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,37,"{""cx"":304,""cy"":302,""name"":""point""}","{""name"":""R-hTT"",""instance_id"":""0""}"
2/img0323.png,-1,{},39,38,"{""cx"":253,""cy"":334,""name"":""point""}","{""name"":""R-hLT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,0,"{""cx"":651,""cy"":296,""name"":""point""}","{""name"":""L-wing"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,1,"{""cx"":451,""cy"":183,""name"":""point""}","{""name"":""L-wing-hinge"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,2,"{""cx"":162,""cy"":326,""name"":""point""}","{""name"":""R-wing"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,3,"{""cx"":338,""cy"":188,""name"":""point""}","{""name"":""R-wing-hinge"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,4,"{""cx"":20.46062432592921,""cy"":41.184964820993166,""name"":""point""}","{""name"":""abdomen-tip"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,5,"{""cx"":334,""cy"":437,""name"":""point""}","{""name"":""platform-tip"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,6,"{""cx"":377,""cy"":469,""name"":""point""}","{""name"":""L-platform-tip"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,7,"{""cx"":291,""cy"":473,""name"":""point""}","{""name"":""R-platform-tip"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,8,"{""cx"":335,""cy"":609,""name"":""point""}","{""name"":""platform-axis"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,9,"{""cx"":17.36490327144488,""cy"":21.685775297778562,""name"":""point""}","{""name"":""L-fBC"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,10,"{""cx"":413,""cy"":269,""name"":""point""}","{""name"":""L-fCT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,11,"{""cx"":42.598124089459965,""cy"":13.601353412423126,""name"":""point""}","{""name"":""L-fFT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,12,"{""cx"":433,""cy"":266,""name"":""point""}","{""name"":""L-fTT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,13,"{""cx"":414,""cy"":336,""name"":""point""}","{""name"":""L-fLT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,14,"{""cx"":33.76558629212641,""cy"":25.284210988261492,""name"":""point""}","{""name"":""L-mBC"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,15,"{""cx"":415,""cy"":286,""name"":""point""}","{""name"":""L-mCT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,16,"{""cx"":490,""cy"":225,""name"":""point""}","{""name"":""L-mFT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,17,"{""cx"":494,""cy"":306,""name"":""point""}","{""name"":""L-mTT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,18,"{""cx"":519,""cy"":371,""name"":""point""}","{""name"":""L-mLT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,19,"{""cx"":44.68929632920943,""cy"":29.93897444005709,""name"":""point""}","{""name"":""L-hBC"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,20,"{""cx"":416,""cy"":298,""name"":""point""}","{""name"":""L-hCT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,21,"{""cx"":488,""cy"":241,""name"":""point""}","{""name"":""L-hFT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,22,"{""cx"":503,""cy"":292,""name"":""point""}","{""name"":""L-hTT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,23,"{""cx"":547,""cy"":313,""name"":""point""}","{""name"":""L-hLT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,24,"{""cx"":20.1813626535419,""cy"":13.539641090011834,""name"":""point""}","{""name"":""R-fBC"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,25,"{""cx"":391,""cy"":270,""name"":""point""}","{""name"":""R-fCT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,26,"{""cx"":13.31468407418505,""cy"":26.04568373305502,""name"":""point""}","{""name"":""R-fFT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,27,"{""cx"":371,""cy"":272,""name"":""point""}","{""name"":""R-fTT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,28,"{""cx"":403,""cy"":338,""name"":""point""}","{""name"":""R-fLT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,29,"{""cx"":16.198006722913625,""cy"":12.600315244334103,""name"":""point""}","{""name"":""R-mBC"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,30,"{""cx"":396,""cy"":286,""name"":""point""}","{""name"":""R-mCT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,31,"{""cx"":311,""cy"":250,""name"":""point""}","{""name"":""R-mFT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,32,"{""cx"":338,""cy"":325,""name"":""point""}","{""name"":""R-mTT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,33,"{""cx"":343,""cy"":407,""name"":""point""}","{""name"":""R-mLT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,34,"{""cx"":13.785563728671947,""cy"":18.98284613899827,""name"":""point""}","{""name"":""R-hBC"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,35,"{""cx"":397,""cy"":298,""name"":""point""}","{""name"":""R-hCT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,36,"{""cx"":42.21299818564477,""cy"":22.197412638251798,""name"":""point""}","{""name"":""R-hFT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,37,"{""cx"":303,""cy"":303,""name"":""point""}","{""name"":""R-hTT"",""instance_id"":""0""}"
2/img0324.png,-1,{},39,38,"{""cx"":258,""cy"":336,""name"":""point""}","{""name"":""R-hLT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,0,"{""cx"":699,""cy"":347,""name"":""point""}","{""name"":""L-wing"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,1,"{""cx"":451,""cy"":183,""name"":""point""}","{""name"":""L-wing-hinge"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,2,"{""cx"":114,""cy"":395,""name"":""point""}","{""name"":""R-wing"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,3,"{""cx"":338,""cy"":188,""name"":""point""}","{""name"":""R-wing-hinge"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,4,"{""cx"":20.889868688184933,""cy"":16.553722364962635,""name"":""point""}","{""name"":""abdomen-tip"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,5,"{""cx"":334,""cy"":436,""name"":""point""}","{""name"":""platform-tip"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,6,"{""cx"":377,""cy"":469,""name"":""point""}","{""name"":""L-platform-tip"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,7,"{""cx"":290,""cy"":471,""name"":""point""}","{""name"":""R-platform-tip"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,8,"{""cx"":336,""cy"":609,""name"":""point""}","{""name"":""platform-axis"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,9,"{""cx"":36.97712630890672,""cy"":37.91511300494807,""name"":""point""}","{""name"":""L-fBC"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,10,"{""cx"":413,""cy"":269,""name"":""point""}","{""name"":""L-fCT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,11,"{""cx"":21.740231831709036,""cy"":18.86392887702398,""name"":""point""}","{""name"":""L-fFT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,12,"{""cx"":433,""cy"":266,""name"":""point""}","{""name"":""L-fTT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,13,"{""cx"":414,""cy"":337,""name"":""point""}","{""name"":""L-fLT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,14,"{""cx"":25.141653647954946,""cy"":25.63790531636657,""name"":""point""}","{""name"":""L-mBC"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,15,"{""cx"":415,""cy"":286,""name"":""point""}","{""name"":""L-mCT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,16,"{""cx"":490,""cy"":225,""name"":""point""}","{""name"":""L-mFT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,17,"{""cx"":494,""cy"":306,""name"":""point""}","{""name"":""L-mTT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,18,"{""cx"":516,""cy"":373,""name"":""point""}","{""name"":""L-mLT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,19,"{""cx"":22.749938250404025,""cy"":16.357709791944046,""name"":""point""}","{""name"":""L-hBC"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,20,"{""cx"":416,""cy"":298,""name"":""point""}","{""name"":""L-hCT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,21,"{""cx"":488,""cy"":241,""name"":""point""}","{""name"":""L-hFT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,22,"{""cx"":503,""cy"":292,""name"":""point""}","{""name"":""L-hTT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,23,"{""cx"":547,""cy"":312,""name"":""point""}","{""name"":""L-hLT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,24,"{""cx"":29.37508878583699,""cy"":33.88067446480187,""name"":""point""}","{""name"":""R-fBC"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,25,"{""cx"":391,""cy"":270,""name"":""point""}","{""name"":""R-fCT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,26,"{""cx"":27.52906290389273,""cy"":22.64025696643691,""name"":""point""}","{""name"":""R-fFT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,27,"{""cx"":371,""cy"":272,""name"":""point""}","{""name"":""R-fTT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,28,"{""cx"":403,""cy"":337,""name"":""point""}","{""name"":""R-fLT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,29,"{""cx"":15.416900448118177,""cy"":12.226884331236274,""name"":""point""}","{""name"":""R-mBC"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,30,"{""cx"":396,""cy"":286,""name"":""point""}","{""name"":""R-mCT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,31,"{""cx"":311,""cy"":250,""name"":""point""}","{""name"":""R-mFT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,32,"{""cx"":338,""cy"":325,""name"":""point""}","{""name"":""R-mTT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,33,"{""cx"":345,""cy"":407,""name"":""point""}","{""name"":""R-mLT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,34,"{""cx"":26.63205334242378,""cy"":33.21897998832959,""name"":""point""}","{""name"":""R-hBC"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,35,"{""cx"":397,""cy"":298,""name"":""point""}","{""name"":""R-hCT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,36,"{""cx"":33.200370269709076,""cy"":30.494338326642698,""name"":""point""}","{""name"":""R-hFT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,37,"{""cx"":305,""cy"":305,""name"":""point""}","{""name"":""R-hTT"",""instance_id"":""0""}"
2/img0325.png,-1,{},39,38,"{""cx"":258,""cy"":335,""name"":""point""}","{""name"":""R-hLT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,0,"{""cx"":756,""cy"":300,""name"":""point""}","{""name"":""L-wing"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,1,"{""cx"":451,""cy"":183,""name"":""point""}","{""name"":""L-wing-hinge"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,2,"{""cx"":55,""cy"":345,""name"":""point""}","{""name"":""R-wing"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,3,"{""cx"":338,""cy"":188,""name"":""point""}","{""name"":""R-wing-hinge"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,4,"{""cx"":30.000272846879373,""cy"":21.7934746982025,""name"":""point""}","{""name"":""abdomen-tip"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,5,"{""cx"":336,""cy"":435,""name"":""point""}","{""name"":""platform-tip"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,6,"{""cx"":377,""cy"":468,""name"":""point""}","{""name"":""L-platform-tip"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,7,"{""cx"":290,""cy"":469,""name"":""point""}","{""name"":""R-platform-tip"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,8,"{""cx"":336,""cy"":608,""name"":""point""}","{""name"":""platform-axis"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,9,"{""cx"":25.572071656309046,""cy"":32.045066166271965,""name"":""point""}","{""name"":""L-fBC"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,10,"{""cx"":413,""cy"":269,""name"":""point""}","{""name"":""L-fCT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,11,"{""cx"":19.262931360086917,""cy"":37.960524720620214,""name"":""point""}","{""name"":""L-fFT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,12,"{""cx"":433,""cy"":266,""name"":""point""}","{""name"":""L-fTT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,13,"{""cx"":416,""cy"":337,""name"":""point""}","{""name"":""L-fLT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,14,"{""cx"":36.386586535186865,""cy"":25.470800058293054,""name"":""point""}","{""name"":""L-mBC"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,15,"{""cx"":415,""cy"":286,""name"":""point""}","{""name"":""L-mCT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,16,"{""cx"":490,""cy"":225,""name"":""point""}","{""name"":""L-mFT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,17,"{""cx"":494,""cy"":306,""name"":""point""}","{""name"":""L-mTT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,18,"{""cx"":517,""cy"":371,""name"":""point""}","{""name"":""L-mLT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,19,"{""cx"":13.71637623015304,""cy"":28.81515814261021,""name"":""point""}","{""name"":""L-hBC"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,20,"{""cx"":416,""cy"":298,""name"":""point""}","{""name"":""L-hCT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,21,"{""cx"":488,""cy"":241,""name"":""point""}","{""name"":""L-hFT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,22,"{""cx"":503,""cy"":292,""name"":""point""}","{""name"":""L-hTT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,23,"{""cx"":543,""cy"":311,""name"":""point""}","{""name"":""L-hLT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,24,"{""cx"":13.646706176863319,""cy"":16.833445102714045,""name"":""point""}","{""name"":""R-fBC"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,25,"{""cx"":391,""cy"":270,""name"":""point""}","{""name"":""R-fCT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,26,"{""cx"":34.97817356436441,""cy"":11.36916748487445,""name"":""point""}","{""name"":""R-fFT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,27,"{""cx"":371,""cy"":272,""name"":""point""}","{""name"":""R-fTT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,28,"{""cx"":405,""cy"":337,""name"":""point""}","{""name"":""R-fLT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,29,"{""cx"":33.9285227887551,""cy"":32.47289970533879,""name"":""point""}","{""name"":""R-mBC"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,30,"{""cx"":396,""cy"":286,""name"":""point""}","{""name"":""R-mCT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,31,"{""cx"":311,""cy"":250,""name"":""point""}","{""name"":""R-mFT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,32,"{""cx"":338,""cy"":325,""name"":""point""}","{""name"":""R-mTT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,33,"{""cx"":345,""cy"":407,""name"":""point""}","{""name"":""R-mLT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,34,"{""cx"":23.422148905025658,""cy"":13.342223805479893,""name"":""point""}","{""name"":""R-hBC"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,35,"{""cx"":397,""cy"":298,""name"":""point""}","{""name"":""R-hCT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,36,"{""cx"":28.216959823914806,""cy"":26.565565613093625,""name"":""point""}","{""name"":""R-hFT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,37,"{""cx"":304,""cy"":301,""name"":""point""}","{""name"":""R-hTT"",""instance_id"":""0""}"
2/img0326.png,-1,{},39,38,"{""cx"":256,""cy"":334,""name"":""point""}","{""name"":""R-hLT"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,0,"{""cx"":734,""cy"":173,""name"":""point""}","{""name"":""L-wing"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,1,"{""cx"":451,""cy"":183,""name"":""point""}","{""name"":""L-wing-hinge"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,2,"{""cx"":60,""cy"":226,""name"":""point""}","{""name"":""R-wing"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,3,"{""cx"":338,""cy"":188,""name"":""point""}","{""name"":""R-wing-hinge"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,4,"{""cx"":24.530279106163462,""cy"":28.922006001974527,""name"":""point""}","{""name"":""abdomen-tip"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,5,"{""cx"":335,""cy"":434,""name"":""point""}","{""name"":""platform-tip"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,6,"{""cx"":377,""cy"":467,""name"":""point""}","{""name"":""L-platform-tip"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,7,"{""cx"":289,""cy"":471,""name"":""point""}","{""name"":""R-platform-tip"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,8,"{""cx"":335,""cy"":606,""name"":""point""}","{""name"":""platform-axis"",""instance_id"":""0""}"
2/img0327.png,-1,{},39,9,"{""cx"":27.821208055381216,""cy"":35.51729672183614,""name"":""point""}","{""name"":""L-fBC"",""instance_id"":""0""}"
